1 "no simd" 4.964886942201486e-8 4.96207825118177e-8 4.9677612457612116e-8 4.571939762528658e-10 4.396638089942552e-10 4.811727058967483e-10
2 "simd4" 1.0867977082159483e-7 1.084776525598308e-7 1.0902242948722143e-7 4.152902796221526e-9 2.8974038185546454e-9 6.308880725889136e-9
3 "simd8" 1.1059173196341672e-7 1.0977744683198295e-7 1.1153175467407441e-7 1.4097698788012427e-8 1.2815637705769329e-8 1.5434728995730416e-8
4 "simd16" 8.155869102382974e-8 8.147574186800337e-8 8.167658164135843e-8 1.5809455569183687e-9 1.2610294048686254e-9 2.340640686529308e-9
5 "no simd" 4.5200607260966595e-8 4.515032790690348e-8 4.5281550190381346e-8 1.0058727696328492e-9 7.408566078937729e-10 1.6960917801611345e-9
6 "simd4" 1.0867513091198095e-7 1.0856827189564732e-7 1.0885904220513841e-7 2.2123087222788233e-9 1.563400692138987e-9 3.841800826935622e-9
7 "simd8" 1.0994963968424857e-7 1.0984133195680632e-7 1.101513716752802e-7 2.306712676566494e-9 1.5561793365648087e-9 4.260043348443825e-9
